ID,Title,Price,Region,Link
4876911,Батончик фруктово-ореховый Everyday. Balanced Вишня-миндаль 45 г шоубокс 12 шт,874 RUB,MOW,https://www.detmir.ru/product/index/id/4876911/
3728580,Снек Bob Snail Фруктовый манговый в молочном бельгийском шоколаде без добавленного сахара 30г,83.9 RUB,MOW,https://www.detmir.ru/product/index/id/3728580/
4707985,Флаксы Компас Здоровья с черникой 120г,205 RUB,MOW,https://www.detmir.ru/product/index/id/4707985/
3277161,Чипсы NEWTON грушевые 25г,157.9 RUB,MOW,https://www.detmir.ru/product/index/id/3277161/
3689544,Батончик-мюсли Леовит Energizer с фруктами взрывной апельсин 40г,46.9 RUB,MOW,https://www.detmir.ru/product/index/id/3689544/
3444363,Батончик-мюсли Диа-Веста с абрикосом и витамином С 30г,26.5 RUB,MOW,https://www.detmir.ru/product/index/id/3444363/
4485075,Батончик Smartbar Slim мюсли с семенами чиа 25 шт. х 25 г,449 RUB,MOW,https://www.detmir.ru/product/index/id/4485075/
3604583,Хлебцы Ого! с луком 75г,24.9 RUB,MOW,https://www.detmir.ru/product/index/id/3604583/
3322301,Батончик Дары Памира Шелковица с Памира шелковица-миндаль 20г,44.3 RUB,MOW,https://www.detmir.ru/product/index/id/3322301/
3433313,Чипсы Dr. Korner цельнозерновые рисовые c горошком и чечевицей 50г,46.5 RUB,MOW,https://www.detmir.ru/product/index/id/3433313/
3954997,Смесь Вкусы Мира лесные ягоды-орехи-семечки 50г,164.9 RUB,MOW,https://www.detmir.ru/product/index/id/3954997/
3296417,Снеки Biosaurus органические кукурузные со вкусом кетчупа 15г,83.9 RUB,MOW,https://www.detmir.ru/product/index/id/3296417/
4047084,Крекеры Take a Bite Picnic соевый соус-кунжут 115г,127.3 RUB,MOW,https://www.detmir.ru/product/index/id/4047084/
3322327,Стружка Дары Памира Boncocos кокосовая высокой жирности 130г,140.5 RUB,MOW,https://www.detmir.ru/product/index/id/3322327/
4106526,Орехи Щелкунов Арахис жареный соленый 120 гр,137 RUB,MOW,https://www.detmir.ru/product/index/id/4106526/
3294944,Батончик Рототайка на фруктозе клубника 27г,21.9 RUB,MOW,https://www.detmir.ru/product/index/id/3294944/
3954995,Смесь Вкусы Мира клубника-орехи-семечки 50г,141.9 RUB,MOW,https://www.detmir.ru/product/index/id/3954995/
3430121,Батончик SIBERRYA Литра злаковый 35г,44.9 RUB,MOW,https://www.detmir.ru/product/index/id/3430121/
4086881,Орехи Щелкунов Кешью очищенный 120 гр,222 RUB,MOW,https://www.detmir.ru/product/index/id/4086881/
4485100,Батончик MUSLER мюсли вишневый в йогуртовой глазури 6 шт. x 30 г,197 RUB,MOW,https://www.detmir.ru/product/index/id/4485100/
4741046,Снеки-хлебцы льняные Nutvill без глютена и сахара с пребиотиком со вкусом сыра 70г,134.9 RUB,MOW,https://www.detmir.ru/product/index/id/4741046/
3589066,Чипсы Primebar протеиновые итальянский сыр 30г,199.9 RUB,MOW,https://www.detmir.ru/product/index/id/3589066/
3649386,Чипсы MOjNO батат-сыр чеддер 75г,188.9 RUB,MOW,https://www.detmir.ru/product/index/id/3649386/
3310320,Батончик Bombbar Кето со вкусом шоколадного парфе с миндалем 40г,79.9 RUB,MOW,https://www.detmir.ru/product/index/id/3310320/
3294950,Козинак Рототайка на фруктозе кунжут-чернослив 27г,21.9 RUB,MOW,https://www.detmir.ru/product/index/id/3294950/
4707950,Сушки Компас Здоровья льняные 200г,79.9 RUB,MOW,https://www.detmir.ru/product/index/id/4707950/
3486244,Снеки Зеленика сушеная клубника 15г,128.9 RUB,MOW,https://www.detmir.ru/product/index/id/3486244/
3526366,Финики R.A.W.LIFE Суккари 125г,373 RUB,MOW,https://www.detmir.ru/product/index/id/3526366/
4899541,Нут запеченый EcoVida со вкусом тако 20 г,79 RUB,MOW,https://www.detmir.ru/product/index/id/4899541/
3295003,Батончик Bifrut мюсли на фруктозе тропик 30г,20.9 RUB,MOW,https://www.detmir.ru/product/index/id/3295003/
3710571,Батончик Капитан Сильвер из вареной сгущенки в йогуртовой глазури 50г,44.9 RUB,MOW,https://www.detmir.ru/product/index/id/3710571/
4858078,Орех пекан в цельной скорлупе Africa Natural крупный африканский 200 г,398 RUB,MOW,https://www.detmir.ru/product/index/id/4858078/
4899545,Нут запеченый EcoVida с солью 20 г,79 RUB,MOW,https://www.detmir.ru/product/index/id/4899545/
3286824,Батончик Take a Bite Детокс орехово-фруктовый абрикос-миндаль 45г,79.9 RUB,MOW,https://www.detmir.ru/product/index/id/3286824/
3710566,Батончик Капитан Сильвер кокосовый витаминный в шоколадной глазури 50г,45.3 RUB,MOW,https://www.detmir.ru/product/index/id/3710566/
3291487,Чипсы FitFeel кокосовые 40г,111.9 RUB,MOW,https://www.detmir.ru/product/index/id/3291487/
3426687,Батончик-мюсли Actifruit злаковый Карамель 24г,29.5 RUB,MOW,https://www.detmir.ru/product/index/id/3426687/
3526367,Финики R.A.W.LIFE Мабрум 125г,349 RUB,MOW,https://www.detmir.ru/product/index/id/3526367/
3526368,Финики R.A.W.LIFE Аджва 125г,349 RUB,MOW,https://www.detmir.ru/product/index/id/3526368/
4093987,Орехи Щелкунов Миндаль в сахаре 120 гр,131 RUB,MOW,https://www.detmir.ru/product/index/id/4093987/
4047023,Чипсы PastiLab фруктовые микс яблоко-груша-апельсин-банан 30г,106.1 RUB,MOW,https://www.detmir.ru/product/index/id/4047023/
3294942,Батончик Рототайка на фруктозе ананас 27г,22.9 RUB,MOW,https://www.detmir.ru/product/index/id/3294942/
4093988,Орехи Щелкунов Фундук очищенный 120 гр,236 RUB,MOW,https://www.detmir.ru/product/index/id/4093988/
3992463,Батончик мюсли DiYes без сахара лесная ягода 25г,31.1 RUB,MOW,https://www.detmir.ru/product/index/id/3992463/
4707761,Конфета Компас Здоровья льняная 30г,32.9 RUB,MOW,https://www.detmir.ru/product/index/id/4707761/
3322299,Батончик Дары Памира Шелковица с Памира шелковица 20г,44.3 RUB,MOW,https://www.detmir.ru/product/index/id/3322299/
3889805,Гематоген Народный Просто 25г,24.9 RUB,MOW,https://www.detmir.ru/product/index/id/3889805/
4086879,Орехи Щелкунов Грецкий очищенный 120 гр,184 RUB,MOW,https://www.detmir.ru/product/index/id/4086879/
3335271,Батончик ПП мюсли манго в йогуртовой глазури 30г,42.9 RUB,MOW,https://www.detmir.ru/product/index/id/3335271/
3430124,Батончик SIBERRYA Физкульт злаковый 35г,44.9 RUB,MOW,https://www.detmir.ru/product/index/id/3430124/
3728587,Снек Bob Snail Фруктовый хурма в молочном бельгийском шоколаде без добавленного сахара 60г,162.1 RUB,MOW,https://www.detmir.ru/product/index/id/3728587/
3992462,Батончик мюсли DiYes без сахара вишня 25г,31.1 RUB,MOW,https://www.detmir.ru/product/index/id/3992462/
3295002,Батончик Bifrut мюсли на фруктозе чернослив 30г,21.9 RUB,MOW,https://www.detmir.ru/product/index/id/3295002/
3649389,Чипсы MOjNO персик-клубника со вкусом милкшейк 50г,164.9 RUB,MOW,https://www.detmir.ru/product/index/id/3649389/
4094074,Смесь орехов и сухофруктов Щелкунов Микс Вкусный 120 гр,153 RUB,MOW,https://www.detmir.ru/product/index/id/4094074/
4485097,Батончик MUSLER мюсли клубничный в йогуртовой глазури 6 шт. x 30 г,199 RUB,MOW,https://www.detmir.ru/product/index/id/4485097/
3604606,Батончик Ого! фруктовый с облепихой 30г,52.5 RUB,MOW,https://www.detmir.ru/product/index/id/3604606/
3728581,Снек Bob Snail Фруктовый хурма в молочном бельгийском шоколаде без добавленного сахара 30г,83.9 RUB,MOW,https://www.detmir.ru/product/index/id/3728581/
4884095,Фруктовые палочки Иван-поле «Яблоко-Курага» 6 палочек 78 г,115 RUB,MOW,https://www.detmir.ru/product/index/id/4884095/
3335281,Хлебцы ПП ржано-пшеничные с томатом и базиликом 100г,66.9 RUB,MOW,https://www.detmir.ru/product/index/id/3335281/
4695258,Шарики Masha кукурузно-рисовые 50г,160.5 RUB,MOW,https://www.detmir.ru/product/index/id/4695258/
3294946,Козинак Рототайка на фруктозе подсолнечный 27г,21.9 RUB,MOW,https://www.detmir.ru/product/index/id/3294946/
4695364,Палочки кукурузные Lulu organik с пшеном 54г,233 RUB,MOW,https://www.detmir.ru/product/index/id/4695364/
4111616,Смесь орехов и сухофруктов Щелкунов Гурман микс 120 гр,162 RUB,MOW,https://www.detmir.ru/product/index/id/4111616/
4707953,Сушки Компас Здоровья топинамбур 200г,94.9 RUB,MOW,https://www.detmir.ru/product/index/id/4707953/
4485026,Набор батончиков Smartbar VEGAN Protein мюсли ассорти 8 шт. х 30 г,299 RUB,MOW,https://www.detmir.ru/product/index/id/4485026/
3277163,Чипсы NEWTON кокосовые 40г,157.9 RUB,MOW,https://www.detmir.ru/product/index/id/3277163/
3992461,Батончик мюсли DiYes без сахара ананас 25г,24.7 RUB,MOW,https://www.detmir.ru/product/index/id/3992461/
3277068,Снеки Зеленика сушеная свекла 50г,171.9 RUB,MOW,https://www.detmir.ru/product/index/id/3277068/
3498120,Батончик Zatochito злаковый банан-воздушный рис 4*22г,146.1 RUB,MOW,https://www.detmir.ru/product/index/id/3498120/
4081016,Хлебцы Wasa пшеничные кунжут-соль 235г,299 RUB,MOW,https://www.detmir.ru/product/index/id/4081016/
3533575,Фрукты сушеные Gifruit хурма 110г,271 RUB,MOW,https://www.detmir.ru/product/index/id/3533575/
3992483,Батончик ФРУТИЛАД Kids банан-яблоко-морковь 25г в ассортименте,42.1 RUB,MOW,https://www.detmir.ru/product/index/id/3992483/
4707965,Крекер Компас Здоровья Льняные сухарики с томатом 40г,41.9 RUB,MOW,https://www.detmir.ru/product/index/id/4707965/
3426689,Батончик-мюсли Actifruit злаковый Шоколад 24г,24.9 RUB,MOW,https://www.detmir.ru/product/index/id/3426689/
4707952,Сушки Компас Здоровья ваниль-корица 200г,109.9 RUB,MOW,https://www.detmir.ru/product/index/id/4707952/
4334752,Пастилки Te Gusto Фруктовые персик 40г,98.9 RUB,MOW,https://www.detmir.ru/product/index/id/4334752/
3277077,Снеки Зеленика сушеное яблоко 20г,157.9 RUB,MOW,https://www.detmir.ru/product/index/id/3277077/
3294941,Ботончик Рототайка на фруктозе абрикос 27г,22.9 RUB,MOW,https://www.detmir.ru/product/index/id/3294941/
